'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:04.168',-0.126,0.077,0.203,0.024,-0.165,0.141,-0.618,0.426,1.321,0.265,0.043,0.282,-0.116,0.101,0.228
'0:04.169',-0.122,0.085,0.206,0.018,-0.165,0.145,-0.630,0.427,1.315,0.266,0.045,0.285,-0.118,0.101,0.226
'0:04.170',-0.121,0.083,0.203,0.019,-0.163,0.143,-0.630,0.429,1.317,0.267,0.048,0.288,-0.119,0.101,0.225
'0:04.171',-0.121,0.079,0.200,0.021,-0.161,0.140,-0.626,0.433,1.319,0.267,0.051,0.291,-0.120,0.098,0.223
'0:04.172',-0.117,0.081,0.198,0.018,-0.158,0.140,-0.623,0.437,1.321,0.267,0.055,0.295,-0.121,0.099,0.218
'0:04.173',-0.113,0.083,0.196,0.015,-0.154,0.139,-0.621,0.438,1.323,0.265,0.057,0.296,-0.122,0.098,0.213
'0:04.174',-0.112,0.087,0.199,0.012,-0.155,0.143,-0.622,0.439,1.325,0.263,0.057,0.295,-0.123,0.100,0.213
'0:04.175',-0.114,0.085,0.199,0.015,-0.157,0.141,-0.628,0.441,1.321,0.266,0.058,0.296,-0.127,0.093,0.214
'0:04.176',-0.117,0.083,0.200,0.017,-0.159,0.142,-0.634,0.444,1.314,0.270,0.061,0.299,-0.130,0.084,0.215
'0:04.177',-0.122,0.077,0.200,0.022,-0.161,0.139,-0.629,0.446,1.317,0.272,0.062,0.301,-0.130,0.084,0.213
'0:04.178',-0.120,0.074,0.195,0.023,-0.157,0.135,-0.617,0.448,1.328,0.267,0.064,0.302,-0.129,0.092,0.207
'0:04.179',-0.122,0.070,0.193,0.025,-0.158,0.132,-0.607,0.450,1.337,0.265,0.065,0.301,-0.128,0.099,0.207
'0:04.180',-0.120,0.073,0.194,0.024,-0.157,0.134,-0.606,0.449,1.341,0.263,0.064,0.301,-0.127,0.102,0.205
'0:04.181',-0.120,0.076,0.198,0.022,-0.159,0.137,-0.609,0.450,1.343,0.263,0.064,0.300,-0.128,0.102,0.204
'0:04.182',-0.121,0.079,0.201,0.021,-0.161,0.140,-0.611,0.450,1.345,0.263,0.063,0.297,-0.129,0.103,0.206
'0:04.183',-0.121,0.083,0.204,0.019,-0.163,0.143,-0.609,0.454,1.349,0.265,0.064,0.297,-0.129,0.105,0.208
'0:04.184',-0.123,0.079,0.202,0.022,-0.163,0.141,-0.605,0.458,1.353,0.269,0.067,0.300,-0.130,0.106,0.205
'0:04.185',-0.119,0.082,0.202,0.018,-0.161,0.141,-0.595,0.457,1.362,0.265,0.066,0.300,-0.128,0.113,0.203
'0:04.186',-0.115,0.086,0.201,0.013,-0.158,0.144,-0.587,0.456,1.371,0.260,0.065,0.302,-0.124,0.121,0.201
'0:04.187',-0.111,0.089,0.201,0.011,-0.156,0.145,-0.593,0.457,1.374,0.258,0.064,0.301,-0.125,0.121,0.201
'0:04.188',-0.115,0.094,0.209,0.011,-0.162,0.151,-0.606,0.458,1.369,0.262,0.063,0.299,-0.127,0.118,0.205
'0:04.189',-0.110,0.103,0.213,0.003,-0.162,0.159,-0.614,0.459,1.363,0.265,0.067,0.302,-0.130,0.118,0.203
'0:04.190',-0.110,0.102,0.210,0.004,-0.160,0.156,-0.614,0.462,1.364,0.265,0.071,0.304,-0.132,0.115,0.200
'0:04.191',-0.111,0.098,0.209,0.006,-0.160,0.154,-0.610,0.465,1.365,0.265,0.074,0.307,-0.134,0.114,0.198
'0:04.192',-0.107,0.099,0.205,0.004,-0.157,0.152,-0.611,0.470,1.367,0.265,0.080,0.311,-0.135,0.115,0.194
'0:04.193',-0.102,0.099,0.201,0.002,-0.152,0.150,-0.615,0.471,1.371,0.262,0.082,0.311,-0.136,0.117,0.189
'0:04.194',-0.102,0.104,0.205,-0.002,-0.153,0.155,-0.613,0.470,1.369,0.260,0.079,0.308,-0.139,0.118,0.188
'0:04.195',-0.107,0.102,0.209,0.003,-0.158,0.155,-0.619,0.473,1.364,0.263,0.081,0.310,-0.141,0.111,0.188
'0:04.196',-0.112,0.099,0.211,0.006,-0.162,0.155,-0.626,0.475,1.360,0.267,0.083,0.310,-0.145,0.103,0.189
'0:04.197',-0.115,0.097,0.211,0.009,-0.163,0.154,-0.615,0.479,1.363,0.268,0.087,0.315,-0.146,0.103,0.187
'0:04.198',-0.114,0.093,0.207,0.009,-0.160,0.150,-0.600,0.481,1.374,0.263,0.091,0.318,-0.143,0.111,0.181
'0:04.199',-0.115,0.088,0.203,0.013,-0.159,0.145,-0.592,0.482,1.387,0.259,0.089,0.317,-0.143,0.114,0.180
'0:04.200',-0.111,0.092,0.203,0.009,-0.157,0.148,-0.591,0.485,1.391,0.255,0.089,0.316,-0.144,0.117,0.178
'0:04.201',-0.108,0.100,0.208,0.004,-0.159,0.154,-0.593,0.486,1.393,0.254,0.089,0.313,-0.144,0.121,0.178
'0:04.202',-0.108,0.101,0.209,0.004,-0.159,0.155,-0.593,0.487,1.397,0.254,0.089,0.312,-0.145,0.120,0.178
'0:04.203',-0.110,0.101,0.211,0.004,-0.161,0.157,-0.595,0.489,1.401,0.257,0.089,0.309,-0.148,0.122,0.180
'0:04.204',-0.113,0.097,0.209,0.007,-0.161,0.153,-0.593,0.494,1.409,0.259,0.093,0.314,-0.150,0.124,0.178
'0:04.205',-0.107,0.102,0.209,0.003,-0.159,0.155,-0.584,0.496,1.417,0.256,0.094,0.316,-0.148,0.132,0.174
'0:04.206',-0.103,0.106,0.209,-0.002,-0.157,0.159,-0.581,0.493,1.427,0.254,0.093,0.315,-0.146,0.141,0.172
'0:04.207',-0.101,0.112,0.212,-0.006,-0.156,0.162,-0.588,0.495,1.433,0.253,0.096,0.314,-0.149,0.140,0.168
'0:04.208',-0.101,0.117,0.218,-0.009,-0.160,0.168,-0.599,0.499,1.427,0.257,0.098,0.314,-0.154,0.138,0.170
'0:04.209',-0.098,0.123,0.222,-0.013,-0.160,0.172,-0.606,0.501,1.423,0.260,0.100,0.316,-0.157,0.135,0.167
'0:04.210',-0.100,0.121,0.222,-0.011,-0.160,0.172,-0.602,0.504,1.424,0.262,0.102,0.318,-0.159,0.132,0.167
'0:04.211',-0.098,0.118,0.216,-0.011,-0.158,0.168,-0.598,0.509,1.428,0.264,0.105,0.323,-0.160,0.134,0.165
'0:04.212',-0.097,0.117,0.214,-0.011,-0.155,0.167,-0.597,0.512,1.430,0.264,0.110,0.328,-0.160,0.131,0.162
'0:04.213',-0.094,0.119,0.213,-0.013,-0.153,0.167,-0.597,0.514,1.433,0.262,0.112,0.330,-0.162,0.131,0.155
'0:04.214',-0.090,0.126,0.216,-0.018,-0.153,0.172,-0.598,0.516,1.435,0.260,0.112,0.328,-0.165,0.133,0.154
'0:04.215',-0.093,0.126,0.218,-0.017,-0.156,0.172,-0.603,0.519,1.430,0.263,0.114,0.329,-0.169,0.132,0.155
'0:04.216',-0.098,0.123,0.221,-0.013,-0.160,0.172,-0.605,0.522,1.427,0.268,0.116,0.333,-0.172,0.127,0.155
'0:04.217',-0.102,0.119,0.222,-0.009,-0.162,0.171,-0.597,0.526,1.431,0.270,0.120,0.336,-0.173,0.124,0.153
'0:04.218',-0.098,0.118,0.216,-0.011,-0.157,0.168,-0.585,0.529,1.443,0.264,0.123,0.338,-0.172,0.133,0.147
'0:04.219',-0.099,0.115,0.213,-0.008,-0.157,0.165,-0.578,0.531,1.452,0.262,0.124,0.337,-0.172,0.135,0.145
'0:04.220',-0.097,0.117,0.214,-0.011,-0.155,0.166,-0.578,0.533,1.456,0.260,0.123,0.337,-0.173,0.138,0.141
'0:04.221',-0.095,0.123,0.219,-0.015,-0.157,0.172,-0.579,0.533,1.459,0.258,0.123,0.335,-0.175,0.143,0.141
'0:04.222',-0.095,0.128,0.223,-0.017,-0.159,0.175,-0.577,0.536,1.464,0.257,0.124,0.335,-0.176,0.147,0.141
'0:04.223',-0.096,0.131,0.227,-0.018,-0.162,0.179,-0.577,0.540,1.470,0.258,0.124,0.333,-0.180,0.151,0.141
'0:04.224',-0.097,0.128,0.225,-0.016,-0.161,0.176,-0.574,0.544,1.475,0.259,0.129,0.336,-0.182,0.151,0.140
'0:04.225',-0.090,0.133,0.223,-0.021,-0.157,0.178,-0.567,0.546,1.484,0.254,0.131,0.337,-0.182,0.159,0.136
'0:04.226',-0.086,0.138,0.224,-0.026,-0.155,0.181,-0.564,0.547,1.498,0.249,0.130,0.337,-0.181,0.169,0.132
'0:04.227',-0.085,0.142,0.228,-0.029,-0.156,0.185,-0.568,0.552,1.504,0.248,0.131,0.338,-0.182,0.174,0.130
'0:04.228',-0.088,0.148,0.236,-0.030,-0.162,0.192,-0.580,0.556,1.498,0.253,0.133,0.335,-0.188,0.171,0.133
'0:04.229',-0.082,0.155,0.237,-0.036,-0.160,0.197,-0.587,0.558,1.496,0.255,0.136,0.340,-0.190,0.165,0.130
'0:04.230',-0.084,0.156,0.240,-0.036,-0.162,0.199,-0.585,0.564,1.498,0.257,0.141,0.343,-0.192,0.166,0.131
'0:04.231',-0.086,0.154,0.240,-0.034,-0.164,0.198,-0.584,0.568,1.500,0.258,0.145,0.347,-0.194,0.167,0.127
'0:04.232',-0.085,0.153,0.238,-0.035,-0.161,0.196,-0.579,0.572,1.505,0.257,0.150,0.351,-0.196,0.167,0.121
'0:04.233',-0.079,0.158,0.237,-0.040,-0.158,0.198,-0.575,0.576,1.509,0.254,0.156,0.354,-0.197,0.171,0.115
'0:04.234',-0.076,0.165,0.241,-0.044,-0.159,0.203,-0.579,0.578,1.511,0.254,0.157,0.354,-0.200,0.173,0.113
'0:04.235',-0.076,0.167,0.243,-0.045,-0.160,0.205,-0.581,0.583,1.509,0.255,0.162,0.357,-0.204,0.168,0.112
'0:04.236',-0.080,0.167,0.246,-0.044,-0.163,0.207,-0.586,0.587,1.506,0.258,0.168,0.360,-0.209,0.163,0.111
'0:04.237',-0.085,0.161,0.246,-0.038,-0.166,0.204,-0.584,0.587,1.508,0.260,0.169,0.361,-0.211,0.163,0.109
'0:04.238',-0.081,0.161,0.242,-0.040,-0.162,0.202,-0.566,0.591,1.522,0.255,0.171,0.365,-0.211,0.173,0.102
'0:04.239',-0.083,0.158,0.241,-0.037,-0.162,0.200,-0.558,0.596,1.532,0.253,0.172,0.365,-0.212,0.178,0.099
'0:04.240',-0.079,0.164,0.242,-0.043,-0.161,0.203,-0.560,0.598,1.540,0.251,0.174,0.365,-0.213,0.183,0.096
'0:04.241',-0.074,0.172,0.246,-0.050,-0.161,0.209,-0.558,0.602,1.549,0.250,0.175,0.365,-0.215,0.189,0.094
'0:04.242',-0.076,0.174,0.250,-0.050,-0.163,0.212,-0.557,0.606,1.554,0.249,0.177,0.364,-0.216,0.190,0.094
'0:04.243',-0.077,0.175,0.253,-0.050,-0.165,0.214,-0.554,0.612,1.561,0.252,0.180,0.366,-0.219,0.193,0.095
'0:04.244',-0.075,0.173,0.248,-0.050,-0.162,0.211,-0.549,0.619,1.569,0.253,0.186,0.372,-0.222,0.197,0.093
'0:04.245',-0.073,0.180,0.254,-0.053,-0.164,0.217,-0.539,0.623,1.579,0.247,0.189,0.376,-0.221,0.205,0.089
'0:04.246',-0.071,0.186,0.258,-0.058,-0.165,0.223,-0.533,0.626,1.593,0.245,0.192,0.377,-0.221,0.216,0.083
'0:04.247',-0.065,0.193,0.258,-0.065,-0.161,0.226,-0.537,0.631,1.599,0.243,0.194,0.377,-0.224,0.220,0.079
'0:04.248',-0.064,0.201,0.264,-0.069,-0.164,0.233,-0.549,0.635,1.595,0.246,0.197,0.378,-0.228,0.216,0.080
'0:04.249',-0.057,0.208,0.265,-0.076,-0.161,0.237,-0.556,0.641,1.597,0.247,0.203,0.383,-0.233,0.215,0.075
'0:04.250',-0.057,0.209,0.266,-0.076,-0.161,0.237,-0.556,0.647,1.601,0.247,0.208,0.386,-0.237,0.215,0.072
'0:04.251',-0.059,0.207,0.265,-0.074,-0.162,0.236,-0.555,0.650,1.605,0.247,0.213,0.389,-0.240,0.213,0.069
'0:04.252',-0.056,0.209,0.265,-0.076,-0.161,0.237,-0.554,0.656,1.611,0.246,0.221,0.397,-0.243,0.215,0.064
'0:04.253',-0.050,0.215,0.265,-0.084,-0.157,0.240,-0.552,0.662,1.617,0.243,0.227,0.402,-0.245,0.219,0.058
'0:04.254',-0.044,0.223,0.268,-0.089,-0.156,0.245,-0.553,0.664,1.623,0.242,0.228,0.402,-0.247,0.222,0.055
'0:04.255',-0.048,0.225,0.272,-0.088,-0.160,0.248,-0.558,0.669,1.625,0.244,0.235,0.406,-0.253,0.217,0.054
'0:04.256',-0.052,0.224,0.277,-0.086,-0.165,0.251,-0.562,0.677,1.625,0.247,0.241,0.409,-0.257,0.213,0.052
'0:04.257',-0.056,0.222,0.278,-0.084,-0.167,0.250,-0.557,0.681,1.631,0.248,0.246,0.414,-0.260,0.217,0.049
'0:04.258',-0.053,0.223,0.276,-0.085,-0.165,0.249,-0.543,0.686,1.646,0.243,0.255,0.418,-0.261,0.225,0.040
'0:04.259',-0.055,0.222,0.277,-0.084,-0.166,0.249,-0.533,0.692,1.663,0.241,0.260,0.420,-0.262,0.232,0.035
'0:04.260',-0.048,0.230,0.277,-0.091,-0.162,0.254,-0.534,0.696,1.673,0.240,0.264,0.422,-0.264,0.239,0.029
'0:04.261',-0.042,0.238,0.280,-0.099,-0.161,0.260,-0.536,0.699,1.679,0.237,0.266,0.422,-0.267,0.244,0.026
'0:04.262',-0.043,0.244,0.287,-0.102,-0.165,0.267,-0.533,0.704,1.687,0.237,0.270,0.424,-0.270,0.248,0.025
'0:04.263',-0.044,0.249,0.294,-0.102,-0.169,0.272,-0.532,0.710,1.694,0.238,0.275,0.425,-0.274,0.252,0.024
'0:04.264',-0.044,0.247,0.291,-0.102,-0.168,0.270,-0.532,0.716,1.703,0.239,0.281,0.431,-0.277,0.254,0.020
'0:04.265',-0.041,0.253,0.293,-0.106,-0.167,0.273,-0.525,0.722,1.718,0.238,0.286,0.434,-0.277,0.263,0.015
'0:04.266',-0.035,0.259,0.294,-0.113,-0.164,0.277,-0.520,0.724,1.732,0.234,0.289,0.436,-0.276,0.274,0.009
'0:04.267',-0.031,0.265,0.296,-0.117,-0.164,0.281,-0.525,0.727,1.740,0.230,0.291,0.436,-0.281,0.276,0.004
'0:04.268',-0.035,0.271,0.305,-0.118,-0.171,0.288,-0.537,0.730,1.738,0.234,0.295,0.436,-0.286,0.274,0.006
'0:04.269',-0.029,0.281,0.311,-0.126,-0.171,0.296,-0.546,0.735,1.738,0.235,0.303,0.443,-0.288,0.278,0.003
'0:04.270',-0.030,0.281,0.311,-0.126,-0.171,0.297,-0.545,0.740,1.743,0.235,0.311,0.448,-0.291,0.276,0.001
'0:04.271',-0.029,0.284,0.312,-0.128,-0.171,0.298,-0.544,0.745,1.749,0.236,0.318,0.454,-0.293,0.276,-0.003
'0:04.272',-0.024,0.287,0.311,-0.133,-0.168,0.299,-0.544,0.752,1.757,0.236,0.327,0.463,-0.296,0.281,-0.010
'0:04.273',-0.016,0.293,0.308,-0.139,-0.163,0.301,-0.544,0.754,1.762,0.232,0.330,0.467,-0.300,0.284,-0.018
'0:04.274',-0.015,0.302,0.317,-0.144,-0.166,0.310,-0.545,0.756,1.768,0.230,0.333,0.468,-0.301,0.289,-0.021
'0:04.275',-0.022,0.301,0.323,-0.140,-0.172,0.312,-0.550,0.760,1.767,0.233,0.341,0.472,-0.306,0.283,-0.022
'0:04.276',-0.026,0.301,0.329,-0.138,-0.177,0.316,-0.553,0.763,1.765,0.238,0.345,0.476,-0.314,0.276,-0.024
'0:04.277',-0.027,0.303,0.330,-0.138,-0.179,0.317,-0.545,0.766,1.773,0.240,0.353,0.483,-0.314,0.281,-0.026
'0:04.278',-0.019,0.305,0.325,-0.143,-0.172,0.315,-0.532,0.769,1.788,0.234,0.357,0.489,-0.313,0.290,-0.035
'0:04.279',-0.018,0.306,0.325,-0.144,-0.172,0.316,-0.525,0.774,1.804,0.232,0.362,0.491,-0.314,0.298,-0.038
'0:04.280',-0.011,0.318,0.329,-0.154,-0.170,0.324,-0.528,0.776,1.812,0.231,0.368,0.495,-0.316,0.309,-0.041
'0:04.281',-0.006,0.326,0.332,-0.160,-0.169,0.329,-0.530,0.778,1.817,0.230,0.371,0.497,-0.318,0.315,-0.043
'0:04.282',-0.009,0.330,0.339,-0.161,-0.174,0.335,-0.530,0.780,1.823,0.231,0.376,0.496,-0.320,0.319,-0.044
'0:04.283',-0.013,0.334,0.346,-0.161,-0.179,0.341,-0.528,0.781,1.828,0.234,0.377,0.499,-0.321,0.320,-0.042
'0:04.284',-0.013,0.332,0.344,-0.160,-0.178,0.338,-0.527,0.784,1.835,0.235,0.384,0.504,-0.321,0.320,-0.043
'0:04.285',-0.005,0.341,0.346,-0.168,-0.175,0.344,-0.521,0.785,1.846,0.230,0.390,0.505,-0.322,0.329,-0.048
'0:04.286',0.001,0.348,0.347,-0.174,-0.173,0.348,-0.515,0.787,1.860,0.226,0.395,0.509,-0.322,0.342,-0.052
'0:04.287',0.005,0.355,0.350,-0.181,-0.172,0.353,-0.523,0.789,1.865,0.223,0.398,0.512,-0.325,0.347,-0.056
'0:04.288',0.005,0.364,0.358,-0.185,-0.177,0.361,-0.537,0.793,1.861,0.228,0.400,0.515,-0.329,0.346,-0.055
'0:04.289',0.008,0.372,0.364,-0.191,-0.178,0.368,-0.544,0.794,1.857,0.229,0.405,0.519,-0.333,0.349,-0.057
'0:04.290',0.006,0.373,0.366,-0.190,-0.180,0.370,-0.542,0.797,1.861,0.230,0.411,0.524,-0.336,0.350,-0.059
'0:04.291',0.011,0.375,0.364,-0.193,-0.177,0.370,-0.541,0.799,1.863,0.232,0.419,0.529,-0.338,0.353,-0.065
'0:04.292',0.013,0.378,0.365,-0.196,-0.176,0.371,-0.542,0.800,1.867,0.232,0.427,0.534,-0.339,0.354,-0.070
'0:04.293',0.013,0.382,0.368,-0.198,-0.177,0.376,-0.542,0.801,1.870,0.230,0.431,0.538,-0.341,0.354,-0.076
'0:04.294',0.022,0.395,0.372,-0.208,-0.175,0.384,-0.542,0.800,1.873,0.227,0.432,0.538,-0.343,0.359,-0.077
'0:04.295',0.022,0.397,0.374,-0.210,-0.176,0.386,-0.550,0.803,1.870,0.231,0.438,0.543,-0.347,0.356,-0.078
'0:04.296',0.019,0.399,0.380,-0.209,-0.180,0.390,-0.555,0.805,1.865,0.233,0.442,0.546,-0.351,0.353,-0.075
'0:04.297',0.018,0.399,0.381,-0.208,-0.181,0.390,-0.552,0.806,1.867,0.234,0.449,0.552,-0.353,0.353,-0.076
'0:04.298',0.021,0.398,0.378,-0.209,-0.178,0.388,-0.544,0.806,1.875,0.228,0.454,0.557,-0.350,0.361,-0.084
'0:04.299',0.016,0.395,0.379,-0.205,-0.181,0.387,-0.534,0.809,1.885,0.228,0.455,0.557,-0.350,0.368,-0.083
'0:04.300',0.019,0.400,0.381,-0.209,-0.180,0.391,-0.535,0.808,1.890,0.227,0.458,0.559,-0.349,0.375,-0.086
'0:04.301',0.022,0.407,0.385,-0.215,-0.181,0.396,-0.542,0.805,1.892,0.225,0.456,0.559,-0.349,0.382,-0.086
'0:04.302',0.021,0.409,0.389,-0.215,-0.184,0.400,-0.545,0.804,1.893,0.225,0.456,0.556,-0.350,0.384,-0.084
'0:04.303',0.018,0.410,0.391,-0.214,-0.186,0.401,-0.548,0.804,1.893,0.226,0.460,0.556,-0.351,0.387,-0.082
'0:04.304',0.015,0.406,0.391,-0.210,-0.188,0.399,-0.546,0.805,1.897,0.226,0.464,0.561,-0.351,0.387,-0.083
'0:04.305',0.017,0.410,0.394,-0.214,-0.189,0.403,-0.543,0.802,1.903,0.224,0.464,0.561,-0.348,0.394,-0.085
'0:04.306',0.022,0.416,0.395,-0.220,-0.186,0.406,-0.542,0.799,1.911,0.219,0.465,0.560,-0.345,0.405,-0.086
'0:04.307',0.026,0.422,0.396,-0.224,-0.184,0.409,-0.546,0.798,1.909,0.214,0.464,0.560,-0.347,0.406,-0.088
'0:04.308',0.028,0.429,0.402,-0.228,-0.188,0.416,-0.560,0.797,1.901,0.217,0.464,0.560,-0.351,0.401,-0.086
'0:04.309',0.034,0.440,0.406,-0.236,-0.186,0.423,-0.574,0.797,1.894,0.221,0.469,0.566,-0.352,0.403,-0.087
'0:04.310',0.029,0.438,0.409,-0.233,-0.190,0.423,-0.574,0.798,1.891,0.225,0.472,0.570,-0.351,0.399,-0.086
'0:04.311',0.025,0.434,0.408,-0.230,-0.192,0.421,-0.573,0.797,1.889,0.226,0.474,0.572,-0.351,0.401,-0.086
'0:04.312',0.029,0.436,0.407,-0.233,-0.189,0.422,-0.573,0.795,1.887,0.226,0.478,0.577,-0.351,0.404,-0.088
'0:04.313',0.031,0.439,0.408,-0.234,-0.189,0.423,-0.575,0.791,1.885,0.225,0.480,0.580,-0.350,0.404,-0.091
'0:04.314',0.033,0.445,0.411,-0.238,-0.189,0.428,-0.579,0.787,1.881,0.224,0.479,0.578,-0.348,0.404,-0.091
'0:04.315',0.028,0.442,0.413,-0.234,-0.193,0.428,-0.586,0.785,1.873,0.227,0.483,0.579,-0.350,0.398,-0.088
'0:04.316',0.021,0.441,0.420,-0.231,-0.200,0.431,-0.592,0.783,1.863,0.232,0.484,0.579,-0.353,0.394,-0.086
'0:04.317',0.018,0.439,0.420,-0.229,-0.201,0.430,-0.588,0.780,1.862,0.234,0.488,0.583,-0.353,0.396,-0.086
'0:04.318',0.018,0.437,0.419,-0.227,-0.201,0.428,-0.578,0.774,1.865,0.229,0.488,0.584,-0.349,0.404,-0.089
'0:04.319',0.014,0.433,0.419,-0.224,-0.203,0.426,-0.572,0.770,1.867,0.226,0.486,0.582,-0.346,0.407,-0.087
'0:04.320',0.018,0.438,0.420,-0.227,-0.202,0.429,-0.575,0.763,1.866,0.226,0.483,0.583,-0.343,0.411,-0.086
'0:04.321',0.017,0.444,0.426,-0.230,-0.204,0.435,-0.579,0.756,1.861,0.227,0.479,0.582,-0.340,0.413,-0.083
'0:04.322',0.015,0.444,0.429,-0.229,-0.207,0.437,-0.579,0.751,1.857,0.228,0.476,0.581,-0.336,0.416,-0.079
'0:04.323',0.009,0.443,0.433,-0.226,-0.212,0.438,-0.581,0.745,1.850,0.230,0.474,0.579,-0.333,0.416,-0.073
'0:04.324',0.004,0.438,0.433,-0.221,-0.215,0.436,-0.585,0.740,1.846,0.232,0.475,0.580,-0.330,0.417,-0.070
'0:04.325',0.006,0.441,0.434,-0.223,-0.214,0.438,-0.580,0.733,1.845,0.230,0.471,0.580,-0.324,0.425,-0.070
'0:04.326',0.011,0.444,0.433,-0.227,-0.211,0.439,-0.578,0.726,1.846,0.228,0.468,0.579,-0.317,0.433,-0.069
'0:04.327',0.013,0.447,0.434,-0.230,-0.211,0.441,-0.587,0.718,1.838,0.228,0.461,0.574,-0.314,0.435,-0.065
'0:04.328',0.009,0.450,0.440,-0.230,-0.215,0.445,-0.602,0.711,1.820,0.233,0.455,0.572,-0.312,0.428,-0.057
'0:04.329',0.013,0.457,0.444,-0.234,-0.216,0.451,-0.614,0.705,1.804,0.234,0.452,0.572,-0.309,0.426,-0.053
'0:04.330',0.009,0.455,0.446,-0.232,-0.218,0.450,-0.616,0.699,1.795,0.238,0.449,0.571,-0.306,0.422,-0.049
'0:04.331',0.004,0.447,0.442,-0.226,-0.218,0.445,-0.616,0.692,1.784,0.240,0.447,0.569,-0.302,0.416,-0.046
'0:04.332',0.005,0.445,0.440,-0.225,-0.217,0.443,-0.619,0.681,1.770,0.239,0.441,0.568,-0.296,0.415,-0.044
'0:04.333',0.007,0.445,0.438,-0.226,-0.215,0.442,-0.619,0.672,1.759,0.238,0.433,0.565,-0.290,0.414,-0.042
'0:04.334',0.010,0.449,0.439,-0.230,-0.214,0.445,-0.620,0.664,1.746,0.237,0.424,0.559,-0.285,0.413,-0.037
'0:04.335',0.002,0.440,0.438,-0.221,-0.218,0.440,-0.630,0.655,1.728,0.240,0.416,0.554,-0.282,0.405,-0.029
'0:04.336',-0.012,0.428,0.440,-0.208,-0.226,0.434,-0.635,0.645,1.705,0.245,0.407,0.548,-0.278,0.391,-0.020
'0:04.337',-0.019,0.419,0.438,-0.200,-0.229,0.428,-0.632,0.634,1.690,0.249,0.400,0.543,-0.272,0.387,-0.015
'0:04.338',-0.019,0.411,0.431,-0.196,-0.226,0.421,-0.620,0.626,1.687,0.246,0.392,0.540,-0.265,0.388,-0.015
'0:04.339',-0.021,0.402,0.423,-0.191,-0.223,0.413,-0.613,0.620,1.681,0.244,0.381,0.531,-0.261,0.388,-0.008
'0:04.340',-0.021,0.399,0.420,-0.189,-0.221,0.409,-0.616,0.609,1.673,0.246,0.368,0.524,-0.254,0.386,-0.001
'0:04.341',-0.025,0.397,0.422,-0.186,-0.224,0.409,-0.622,0.601,1.661,0.246,0.355,0.516,-0.247,0.382,0.006
'0:04.342',-0.029,0.391,0.420,-0.181,-0.225,0.406,-0.626,0.589,1.647,0.247,0.343,0.506,-0.242,0.378,0.016
'0:04.343',-0.037,0.384,0.420,-0.173,-0.229,0.402,-0.626,0.581,1.633,0.249,0.332,0.497,-0.236,0.373,0.026
'0:04.344',-0.043,0.371,0.414,-0.165,-0.229,0.393,-0.628,0.573,1.623,0.253,0.324,0.493,-0.230,0.367,0.033
'0:04.345',-0.044,0.364,0.408,-0.161,-0.227,0.387,-0.624,0.561,1.614,0.251,0.312,0.485,-0.222,0.364,0.037
'0:04.346',-0.045,0.361,0.406,-0.159,-0.226,0.384,-0.619,0.552,1.606,0.248,0.301,0.477,-0.213,0.366,0.040
'0:04.347',-0.043,0.357,0.401,-0.157,-0.222,0.379,-0.624,0.543,1.595,0.247,0.290,0.469,-0.208,0.359,0.049
'0:04.348',-0.050,0.351,0.401,-0.151,-0.226,0.377,-0.638,0.535,1.575,0.252,0.280,0.460,-0.205,0.343,0.060
'0:04.349',-0.050,0.350,0.400,-0.150,-0.225,0.375,-0.646,0.525,1.554,0.256,0.271,0.456,-0.202,0.337,0.067
'0:04.350',-0.054,0.341,0.395,-0.143,-0.224,0.367,-0.645,0.519,1.541,0.259,0.263,0.451,-0.198,0.328,0.074
'0:04.351',-0.062,0.325,0.387,-0.131,-0.225,0.356,-0.645,0.511,1.527,0.260,0.254,0.446,-0.194,0.315,0.080
'0:04.352',-0.065,0.315,0.380,-0.126,-0.223,0.348,-0.647,0.503,1.513,0.261,0.246,0.441,-0.189,0.307,0.084
'0:04.353',-0.065,0.309,0.374,-0.122,-0.220,0.342,-0.649,0.495,1.500,0.261,0.237,0.436,-0.182,0.301,0.086
'0:04.354',-0.066,0.305,0.371,-0.120,-0.218,0.338,-0.656,0.485,1.484,0.261,0.224,0.427,-0.177,0.295,0.093
'0:04.355',-0.074,0.293,0.367,-0.110,-0.221,0.331,-0.664,0.478,1.465,0.264,0.215,0.420,-0.175,0.283,0.102
'0:04.356',-0.085,0.281,0.365,-0.098,-0.225,0.323,-0.669,0.473,1.448,0.270,0.206,0.416,-0.172,0.270,0.112
'0:04.357',-0.089,0.271,0.360,-0.091,-0.225,0.316,-0.662,0.469,1.438,0.274,0.200,0.413,-0.167,0.263,0.120
'0:04.358',-0.088,0.260,0.349,-0.086,-0.219,0.304,-0.653,0.462,1.434,0.268,0.193,0.409,-0.160,0.261,0.121
'0:04.359',-0.093,0.247,0.341,-0.077,-0.217,0.294,-0.646,0.454,1.429,0.266,0.181,0.403,-0.152,0.255,0.128
'0:04.360',-0.093,0.246,0.340,-0.077,-0.216,0.293,-0.643,0.445,1.420,0.266,0.173,0.396,-0.146,0.254,0.134
