'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:06.298',-0.059,-0.176,-0.116,0.117,0.029,-0.146,-0.037,-0.036,-0.069,-0.122,-0.203,-0.110,-0.200,-0.127,0.051
'0:06.299',-0.061,-0.176,-0.115,0.118,0.027,-0.145,-0.039,-0.035,-0.069,-0.121,-0.203,-0.110,-0.201,-0.127,0.051
'0:06.300',-0.057,-0.174,-0.117,0.116,0.030,-0.145,-0.038,-0.034,-0.065,-0.120,-0.202,-0.107,-0.200,-0.129,0.052
'0:06.301',-0.059,-0.178,-0.119,0.118,0.030,-0.149,-0.038,-0.035,-0.067,-0.122,-0.203,-0.111,-0.201,-0.129,0.051
'0:06.302',-0.057,-0.169,-0.112,0.113,0.028,-0.141,-0.038,-0.035,-0.068,-0.122,-0.205,-0.111,-0.202,-0.122,0.051
'0:06.303',-0.055,-0.172,-0.117,0.114,0.031,-0.144,-0.035,-0.032,-0.065,-0.120,-0.203,-0.108,-0.203,-0.124,0.052
'0:06.304',-0.059,-0.181,-0.122,0.120,0.032,-0.152,-0.034,-0.032,-0.065,-0.119,-0.206,-0.111,-0.204,-0.129,0.052
'0:06.305',-0.061,-0.187,-0.126,0.123,0.033,-0.156,-0.034,-0.032,-0.064,-0.119,-0.203,-0.110,-0.203,-0.136,0.052
'0:06.306',-0.061,-0.204,-0.142,0.133,0.041,-0.174,-0.030,-0.024,-0.057,-0.112,-0.196,-0.102,-0.203,-0.148,0.051
'0:06.307',-0.062,-0.207,-0.145,0.135,0.042,-0.176,-0.025,-0.020,-0.053,-0.108,-0.193,-0.100,-0.203,-0.148,0.051
'0:06.308',-0.062,-0.197,-0.134,0.129,0.036,-0.165,-0.027,-0.023,-0.056,-0.109,-0.193,-0.101,-0.203,-0.144,0.049
'0:06.309',-0.058,-0.180,-0.122,0.119,0.033,-0.151,-0.029,-0.024,-0.056,-0.108,-0.193,-0.100,-0.202,-0.137,0.045
'0:06.310',-0.053,-0.162,-0.108,0.107,0.028,-0.135,-0.033,-0.029,-0.059,-0.111,-0.194,-0.102,-0.202,-0.123,0.044
'0:06.311',-0.046,-0.154,-0.107,0.100,0.031,-0.131,-0.030,-0.026,-0.058,-0.109,-0.193,-0.102,-0.203,-0.122,0.045
'0:06.312',-0.049,-0.163,-0.114,0.105,0.033,-0.138,-0.029,-0.025,-0.055,-0.107,-0.192,-0.101,-0.203,-0.127,0.047
'0:06.313',-0.054,-0.163,-0.107,0.108,0.026,-0.136,-0.036,-0.030,-0.060,-0.113,-0.196,-0.104,-0.203,-0.122,0.045
'0:06.314',-0.058,-0.167,-0.108,0.112,0.025,-0.138,-0.036,-0.030,-0.060,-0.112,-0.197,-0.105,-0.202,-0.124,0.043
'0:06.315',-0.063,-0.173,-0.110,0.118,0.024,-0.142,-0.034,-0.029,-0.059,-0.110,-0.194,-0.102,-0.202,-0.122,0.041
'0:06.316',-0.062,-0.175,-0.112,0.118,0.025,-0.143,-0.035,-0.029,-0.059,-0.109,-0.192,-0.101,-0.201,-0.121,0.041
'0:06.317',-0.059,-0.181,-0.121,0.120,0.031,-0.151,-0.032,-0.027,-0.056,-0.107,-0.192,-0.100,-0.201,-0.130,0.044
'0:06.318',-0.061,-0.183,-0.121,0.122,0.030,-0.152,-0.033,-0.025,-0.056,-0.108,-0.195,-0.101,-0.202,-0.130,0.044
'0:06.319',-0.063,-0.182,-0.118,0.122,0.028,-0.150,-0.034,-0.026,-0.058,-0.111,-0.199,-0.107,-0.205,-0.127,0.046
'0:06.320',-0.058,-0.178,-0.120,0.118,0.031,-0.149,-0.033,-0.025,-0.056,-0.110,-0.199,-0.110,-0.207,-0.123,0.046
'0:06.321',-0.059,-0.183,-0.123,0.121,0.032,-0.153,-0.032,-0.023,-0.053,-0.108,-0.196,-0.105,-0.204,-0.124,0.045
'0:06.322',-0.057,-0.177,-0.120,0.117,0.032,-0.148,-0.031,-0.022,-0.052,-0.107,-0.193,-0.103,-0.204,-0.121,0.046
'0:06.323',-0.057,-0.181,-0.123,0.119,0.033,-0.152,-0.030,-0.021,-0.053,-0.108,-0.193,-0.102,-0.203,-0.128,0.046
'0:06.324',-0.067,-0.197,-0.129,0.132,0.031,-0.163,-0.030,-0.022,-0.052,-0.109,-0.196,-0.105,-0.204,-0.137,0.047
'0:06.325',-0.059,-0.196,-0.137,0.127,0.039,-0.166,-0.025,-0.015,-0.045,-0.102,-0.189,-0.099,-0.202,-0.140,0.048
'0:06.326',-0.049,-0.191,-0.141,0.119,0.046,-0.166,-0.021,-0.011,-0.042,-0.098,-0.184,-0.092,-0.201,-0.147,0.048
'0:06.327',-0.043,-0.178,-0.135,0.111,0.046,-0.157,-0.021,-0.011,-0.041,-0.098,-0.182,-0.095,-0.204,-0.145,0.046
'0:06.328',-0.043,-0.170,-0.127,0.106,0.043,-0.148,-0.024,-0.012,-0.041,-0.097,-0.183,-0.096,-0.203,-0.133,0.043
'0:06.329',-0.056,-0.175,-0.119,0.116,0.032,-0.147,-0.029,-0.017,-0.046,-0.101,-0.185,-0.096,-0.202,-0.129,0.042
'0:06.330',-0.057,-0.174,-0.117,0.116,0.030,-0.145,-0.029,-0.018,-0.047,-0.100,-0.184,-0.096,-0.201,-0.129,0.041
'0:06.331',-0.054,-0.173,-0.118,0.114,0.032,-0.145,-0.028,-0.015,-0.043,-0.098,-0.184,-0.095,-0.201,-0.130,0.040
'0:06.332',-0.059,-0.185,-0.126,0.122,0.034,-0.155,-0.029,-0.016,-0.044,-0.100,-0.185,-0.098,-0.203,-0.137,0.042
'0:06.333',-0.062,-0.185,-0.122,0.123,0.030,-0.153,-0.031,-0.019,-0.046,-0.102,-0.187,-0.099,-0.203,-0.133,0.041
'0:06.334',-0.061,-0.175,-0.113,0.118,0.026,-0.144,-0.032,-0.019,-0.046,-0.102,-0.185,-0.097,-0.200,-0.125,0.038
'0:06.335',-0.059,-0.171,-0.112,0.115,0.026,-0.141,-0.033,-0.021,-0.046,-0.102,-0.185,-0.098,-0.201,-0.122,0.036
'0:06.336',-0.056,-0.163,-0.107,0.109,0.026,-0.135,-0.035,-0.021,-0.046,-0.101,-0.186,-0.097,-0.199,-0.118,0.036
'0:06.337',-0.053,-0.172,-0.118,0.113,0.033,-0.145,-0.030,-0.016,-0.043,-0.097,-0.182,-0.093,-0.199,-0.127,0.038
'0:06.338',-0.057,-0.188,-0.130,0.122,0.036,-0.159,-0.027,-0.015,-0.041,-0.098,-0.182,-0.095,-0.201,-0.135,0.040
'0:06.339',-0.056,-0.184,-0.128,0.120,0.036,-0.156,-0.031,-0.018,-0.045,-0.102,-0.185,-0.097,-0.198,-0.128,0.042
'0:06.340',-0.054,-0.182,-0.128,0.118,0.037,-0.154,-0.032,-0.018,-0.044,-0.103,-0.187,-0.100,-0.199,-0.127,0.042
'0:06.341',-0.055,-0.177,-0.121,0.116,0.034,-0.149,-0.033,-0.018,-0.044,-0.103,-0.188,-0.102,-0.202,-0.127,0.041
'0:06.342',-0.054,-0.175,-0.120,0.115,0.033,-0.148,-0.033,-0.016,-0.041,-0.100,-0.185,-0.097,-0.200,-0.124,0.040
'0:06.343',-0.051,-0.175,-0.123,0.113,0.035,-0.149,-0.031,-0.017,-0.041,-0.100,-0.186,-0.098,-0.202,-0.130,0.042
'0:06.344',-0.052,-0.174,-0.122,0.114,0.035,-0.148,-0.029,-0.015,-0.042,-0.101,-0.186,-0.100,-0.203,-0.132,0.043
'0:06.345',-0.056,-0.182,-0.127,0.118,0.036,-0.154,-0.026,-0.011,-0.040,-0.099,-0.183,-0.098,-0.202,-0.133,0.043
'0:06.346',-0.053,-0.190,-0.136,0.121,0.042,-0.163,-0.025,-0.011,-0.035,-0.097,-0.181,-0.095,-0.201,-0.139,0.043
'0:06.347',-0.051,-0.193,-0.141,0.122,0.045,-0.167,-0.024,-0.007,-0.032,-0.090,-0.177,-0.089,-0.199,-0.143,0.041
'0:06.348',-0.052,-0.185,-0.133,0.118,0.041,-0.159,-0.025,-0.009,-0.033,-0.090,-0.176,-0.088,-0.198,-0.138,0.040
'0:06.349',-0.056,-0.181,-0.125,0.118,0.035,-0.153,-0.028,-0.011,-0.036,-0.091,-0.174,-0.090,-0.199,-0.132,0.038
'0:06.350',-0.059,-0.179,-0.120,0.118,0.031,-0.149,-0.031,-0.015,-0.038,-0.095,-0.179,-0.091,-0.198,-0.127,0.035
'0:06.351',-0.058,-0.183,-0.126,0.120,0.034,-0.154,-0.030,-0.013,-0.037,-0.095,-0.181,-0.091,-0.197,-0.132,0.038
'0:06.352',-0.058,-0.196,-0.137,0.126,0.040,-0.166,-0.025,-0.006,-0.032,-0.090,-0.177,-0.088,-0.198,-0.144,0.038
'0:06.353',-0.058,-0.183,-0.125,0.120,0.034,-0.154,-0.026,-0.010,-0.035,-0.091,-0.179,-0.089,-0.198,-0.137,0.037
'0:06.354',-0.058,-0.169,-0.110,0.113,0.026,-0.139,-0.034,-0.015,-0.040,-0.096,-0.182,-0.092,-0.196,-0.123,0.035
'0:06.355',-0.056,-0.168,-0.112,0.112,0.028,-0.140,-0.034,-0.015,-0.038,-0.095,-0.181,-0.090,-0.195,-0.122,0.034
'0:06.356',-0.054,-0.161,-0.106,0.107,0.026,-0.134,-0.033,-0.017,-0.038,-0.092,-0.178,-0.090,-0.195,-0.116,0.034
'0:06.357',-0.048,-0.157,-0.109,0.102,0.031,-0.133,-0.029,-0.014,-0.036,-0.095,-0.180,-0.091,-0.198,-0.121,0.035
'0:06.358',-0.044,-0.164,-0.119,0.103,0.038,-0.141,-0.028,-0.010,-0.033,-0.095,-0.183,-0.092,-0.198,-0.130,0.042
'0:06.359',-0.047,-0.168,-0.120,0.107,0.036,-0.143,-0.029,-0.009,-0.032,-0.092,-0.179,-0.092,-0.196,-0.124,0.040
'0:06.360',-0.042,-0.168,-0.126,0.105,0.042,-0.147,-0.026,-0.007,-0.031,-0.090,-0.175,-0.088,-0.196,-0.129,0.041
'0:06.361',-0.043,-0.170,-0.126,0.106,0.042,-0.148,-0.027,-0.009,-0.031,-0.092,-0.177,-0.091,-0.196,-0.129,0.042
'0:06.362',-0.051,-0.172,-0.121,0.112,0.035,-0.147,-0.030,-0.013,-0.034,-0.094,-0.180,-0.092,-0.197,-0.126,0.038
'0:06.363',-0.049,-0.176,-0.127,0.112,0.039,-0.151,-0.028,-0.011,-0.032,-0.092,-0.178,-0.091,-0.198,-0.134,0.038
'0:06.364',-0.044,-0.179,-0.134,0.112,0.045,-0.157,-0.025,-0.007,-0.029,-0.090,-0.175,-0.089,-0.197,-0.139,0.040
'0:06.365',-0.044,-0.183,-0.138,0.114,0.047,-0.161,-0.024,-0.004,-0.028,-0.088,-0.173,-0.087,-0.194,-0.142,0.043
'0:06.366',-0.044,-0.185,-0.141,0.115,0.048,-0.163,-0.025,-0.004,-0.028,-0.088,-0.172,-0.088,-0.196,-0.149,0.042
'0:06.367',-0.043,-0.184,-0.140,0.114,0.048,-0.162,-0.028,-0.006,-0.028,-0.088,-0.172,-0.087,-0.194,-0.150,0.041
'0:06.368',-0.039,-0.175,-0.136,0.107,0.049,-0.156,-0.029,-0.009,-0.030,-0.088,-0.173,-0.086,-0.192,-0.143,0.040
'0:06.369',-0.037,-0.167,-0.130,0.102,0.046,-0.148,-0.028,-0.009,-0.029,-0.085,-0.170,-0.084,-0.192,-0.137,0.035
'0:06.370',-0.037,-0.162,-0.124,0.099,0.044,-0.143,-0.026,-0.006,-0.026,-0.083,-0.167,-0.080,-0.190,-0.133,0.034
'0:06.371',-0.034,-0.158,-0.123,0.096,0.045,-0.141,-0.029,-0.009,-0.032,-0.088,-0.172,-0.085,-0.192,-0.132,0.037
'0:06.372',-0.037,-0.161,-0.122,0.099,0.043,-0.142,-0.029,-0.009,-0.030,-0.089,-0.172,-0.086,-0.193,-0.135,0.037
'0:06.373',-0.038,-0.170,-0.130,0.104,0.046,-0.150,-0.029,-0.009,-0.030,-0.087,-0.171,-0.084,-0.192,-0.139,0.036
'0:06.374',-0.044,-0.166,-0.121,0.105,0.039,-0.144,-0.033,-0.013,-0.034,-0.089,-0.172,-0.085,-0.192,-0.133,0.035
'0:06.375',-0.051,-0.164,-0.113,0.106,0.032,-0.138,-0.035,-0.018,-0.037,-0.093,-0.174,-0.088,-0.192,-0.121,0.034
'0:06.376',-0.048,-0.166,-0.117,0.106,0.035,-0.141,-0.035,-0.019,-0.039,-0.093,-0.176,-0.088,-0.191,-0.119,0.035
'0:06.377',-0.048,-0.167,-0.119,0.107,0.036,-0.143,-0.035,-0.016,-0.036,-0.093,-0.174,-0.087,-0.189,-0.129,0.037
'0:06.378',-0.045,-0.176,-0.131,0.111,0.043,-0.153,-0.033,-0.015,-0.034,-0.092,-0.174,-0.088,-0.192,-0.139,0.040
'0:06.379',-0.043,-0.175,-0.132,0.110,0.044,-0.154,-0.033,-0.014,-0.035,-0.091,-0.175,-0.089,-0.193,-0.134,0.041
'0:06.380',-0.045,-0.175,-0.129,0.110,0.042,-0.152,-0.033,-0.014,-0.036,-0.093,-0.177,-0.090,-0.193,-0.135,0.041
'0:06.381',-0.050,-0.177,-0.127,0.113,0.039,-0.152,-0.034,-0.015,-0.035,-0.096,-0.177,-0.089,-0.192,-0.138,0.041
'0:06.382',-0.050,-0.177,-0.128,0.113,0.040,-0.152,-0.038,-0.018,-0.038,-0.096,-0.178,-0.090,-0.191,-0.136,0.041
'0:06.383',-0.048,-0.177,-0.129,0.112,0.041,-0.152,-0.036,-0.016,-0.037,-0.093,-0.175,-0.088,-0.192,-0.135,0.042
'0:06.384',-0.045,-0.175,-0.129,0.110,0.042,-0.152,-0.033,-0.014,-0.038,-0.095,-0.175,-0.091,-0.193,-0.132,0.043
'0:06.385',-0.039,-0.173,-0.134,0.106,0.048,-0.154,-0.029,-0.012,-0.036,-0.092,-0.172,-0.089,-0.192,-0.132,0.044
'0:06.386',-0.036,-0.176,-0.140,0.106,0.052,-0.158,-0.028,-0.009,-0.031,-0.088,-0.167,-0.084,-0.191,-0.138,0.043
'0:06.387',-0.042,-0.186,-0.144,0.114,0.051,-0.165,-0.028,-0.009,-0.034,-0.090,-0.170,-0.085,-0.193,-0.144,0.043
'0:06.388',-0.047,-0.180,-0.133,0.113,0.043,-0.157,-0.030,-0.013,-0.036,-0.092,-0.172,-0.085,-0.193,-0.137,0.042
'0:06.389',-0.050,-0.175,-0.126,0.113,0.038,-0.150,-0.031,-0.016,-0.037,-0.092,-0.173,-0.083,-0.191,-0.130,0.039
'0:06.390',-0.049,-0.177,-0.128,0.113,0.040,-0.152,-0.033,-0.018,-0.039,-0.092,-0.172,-0.083,-0.191,-0.137,0.037
'0:06.391',-0.045,-0.174,-0.129,0.110,0.042,-0.152,-0.032,-0.017,-0.038,-0.092,-0.172,-0.083,-0.192,-0.136,0.038
'0:06.392',-0.042,-0.174,-0.132,0.107,0.045,-0.153,-0.028,-0.013,-0.036,-0.089,-0.170,-0.081,-0.192,-0.138,0.040
'0:06.393',-0.042,-0.171,-0.128,0.106,0.043,-0.149,-0.032,-0.015,-0.038,-0.092,-0.171,-0.083,-0.192,-0.135,0.039
'0:06.394',-0.046,-0.168,-0.121,0.107,0.037,-0.144,-0.035,-0.020,-0.041,-0.093,-0.173,-0.084,-0.190,-0.128,0.036
'0:06.395',-0.043,-0.163,-0.119,0.103,0.038,-0.141,-0.036,-0.022,-0.042,-0.095,-0.173,-0.084,-0.189,-0.127,0.035
'0:06.396',-0.043,-0.161,-0.117,0.102,0.037,-0.139,-0.037,-0.023,-0.044,-0.098,-0.173,-0.083,-0.189,-0.127,0.037
'0:06.397',-0.044,-0.162,-0.117,0.103,0.037,-0.140,-0.036,-0.021,-0.043,-0.096,-0.172,-0.083,-0.189,-0.127,0.037
'0:06.398',-0.041,-0.168,-0.126,0.104,0.043,-0.146,-0.033,-0.018,-0.039,-0.096,-0.172,-0.085,-0.192,-0.134,0.042
'0:06.399',-0.040,-0.171,-0.131,0.105,0.045,-0.151,-0.029,-0.017,-0.039,-0.095,-0.171,-0.083,-0.192,-0.141,0.044
'0:06.400',-0.037,-0.168,-0.130,0.102,0.046,-0.149,-0.030,-0.017,-0.038,-0.096,-0.172,-0.083,-0.192,-0.141,0.044
'0:06.401',-0.035,-0.165,-0.129,0.100,0.048,-0.146,-0.030,-0.017,-0.038,-0.096,-0.171,-0.083,-0.193,-0.138,0.043
'0:06.402',-0.033,-0.160,-0.127,0.096,0.048,-0.143,-0.029,-0.018,-0.040,-0.095,-0.171,-0.082,-0.192,-0.135,0.042
'0:06.403',-0.034,-0.162,-0.128,0.098,0.048,-0.144,-0.029,-0.018,-0.042,-0.097,-0.173,-0.084,-0.193,-0.137,0.043
'0:06.404',-0.035,-0.165,-0.130,0.100,0.048,-0.147,-0.029,-0.018,-0.042,-0.098,-0.175,-0.086,-0.194,-0.139,0.046
'0:06.405',-0.036,-0.170,-0.133,0.102,0.049,-0.151,-0.030,-0.017,-0.041,-0.096,-0.173,-0.086,-0.193,-0.141,0.046
'0:06.406',-0.036,-0.173,-0.136,0.104,0.050,-0.154,-0.030,-0.018,-0.042,-0.096,-0.174,-0.086,-0.194,-0.143,0.046
'0:06.407',-0.040,-0.177,-0.137,0.108,0.049,-0.157,-0.032,-0.019,-0.043,-0.098,-0.176,-0.086,-0.194,-0.140,0.046
'0:06.408',-0.043,-0.177,-0.135,0.110,0.046,-0.156,-0.034,-0.023,-0.047,-0.100,-0.173,-0.085,-0.194,-0.139,0.044
'0:06.409',-0.042,-0.167,-0.124,0.104,0.042,-0.146,-0.033,-0.024,-0.049,-0.100,-0.173,-0.083,-0.193,-0.132,0.042
'0:06.410',-0.044,-0.165,-0.119,0.104,0.037,-0.142,-0.036,-0.026,-0.051,-0.098,-0.173,-0.083,-0.191,-0.129,0.040
'0:06.411',-0.043,-0.172,-0.130,0.107,0.044,-0.151,-0.034,-0.025,-0.050,-0.098,-0.173,-0.083,-0.193,-0.137,0.041
'0:06.412',-0.038,-0.175,-0.137,0.107,0.050,-0.156,-0.029,-0.020,-0.046,-0.096,-0.169,-0.081,-0.193,-0.140,0.043
'0:06.413',-0.038,-0.170,-0.131,0.104,0.046,-0.150,-0.033,-0.025,-0.050,-0.096,-0.169,-0.082,-0.192,-0.137,0.042
'0:06.414',-0.041,-0.165,-0.122,0.102,0.041,-0.143,-0.035,-0.028,-0.052,-0.102,-0.176,-0.084,-0.192,-0.131,0.041
'0:06.415',-0.044,-0.160,-0.115,0.102,0.036,-0.137,-0.037,-0.031,-0.054,-0.104,-0.177,-0.084,-0.191,-0.126,0.041
'0:06.416',-0.046,-0.161,-0.114,0.103,0.034,-0.137,-0.037,-0.033,-0.056,-0.105,-0.177,-0.086,-0.193,-0.126,0.041
'0:06.417',-0.048,-0.167,-0.119,0.107,0.036,-0.143,-0.037,-0.031,-0.057,-0.106,-0.177,-0.087,-0.194,-0.126,0.042
'0:06.418',-0.044,-0.173,-0.129,0.108,0.043,-0.151,-0.034,-0.028,-0.052,-0.103,-0.174,-0.085,-0.193,-0.135,0.046
'0:06.419',-0.036,-0.167,-0.130,0.102,0.046,-0.148,-0.030,-0.023,-0.050,-0.101,-0.172,-0.083,-0.194,-0.139,0.048
'0:06.420',-0.032,-0.157,-0.124,0.094,0.046,-0.141,-0.034,-0.026,-0.053,-0.106,-0.178,-0.088,-0.196,-0.133,0.049
'0:06.421',-0.043,-0.167,-0.123,0.105,0.041,-0.145,-0.038,-0.031,-0.059,-0.113,-0.184,-0.092,-0.196,-0.135,0.050
'0:06.422',-0.047,-0.171,-0.124,0.108,0.039,-0.147,-0.040,-0.033,-0.061,-0.111,-0.182,-0.090,-0.194,-0.133,0.048
'0:06.423',-0.043,-0.173,-0.129,0.108,0.043,-0.151,-0.035,-0.030,-0.059,-0.110,-0.179,-0.089,-0.195,-0.136,0.050
'0:06.424',-0.041,-0.175,-0.134,0.107,0.047,-0.154,-0.032,-0.026,-0.057,-0.106,-0.179,-0.087,-0.196,-0.146,0.051
'0:06.425',-0.034,-0.170,-0.136,0.102,0.051,-0.153,-0.029,-0.024,-0.053,-0.105,-0.175,-0.084,-0.194,-0.147,0.052
'0:06.426',-0.040,-0.173,-0.132,0.106,0.046,-0.152,-0.031,-0.027,-0.056,-0.108,-0.176,-0.087,-0.195,-0.143,0.052
'0:06.427',-0.053,-0.186,-0.133,0.119,0.040,-0.159,-0.033,-0.031,-0.060,-0.111,-0.180,-0.090,-0.196,-0.143,0.052
'0:06.428',-0.053,-0.191,-0.137,0.121,0.042,-0.164,-0.032,-0.030,-0.059,-0.108,-0.176,-0.085,-0.194,-0.141,0.050
'0:06.429',-0.050,-0.181,-0.131,0.116,0.041,-0.156,-0.036,-0.033,-0.061,-0.108,-0.176,-0.085,-0.194,-0.137,0.046
'0:06.430',-0.052,-0.170,-0.116,0.111,0.032,-0.143,-0.038,-0.037,-0.064,-0.111,-0.176,-0.086,-0.192,-0.132,0.045
'0:06.431',-0.048,-0.158,-0.110,0.102,0.031,-0.134,-0.038,-0.036,-0.065,-0.113,-0.177,-0.088,-0.193,-0.129,0.046
'0:06.432',-0.051,-0.166,-0.114,0.108,0.032,-0.140,-0.040,-0.038,-0.067,-0.116,-0.184,-0.094,-0.198,-0.132,0.048
'0:06.433',-0.053,-0.172,-0.118,0.113,0.033,-0.145,-0.039,-0.038,-0.066,-0.113,-0.182,-0.090,-0.196,-0.137,0.045
'0:06.434',-0.048,-0.154,-0.106,0.101,0.029,-0.130,-0.043,-0.041,-0.070,-0.117,-0.181,-0.090,-0.194,-0.130,0.043
'0:06.435',-0.050,-0.143,-0.093,0.096,0.022,-0.118,-0.048,-0.046,-0.073,-0.122,-0.185,-0.095,-0.195,-0.118,0.043
'0:06.436',-0.050,-0.152,-0.102,0.101,0.026,-0.127,-0.046,-0.043,-0.073,-0.120,-0.184,-0.093,-0.196,-0.125,0.044
'0:06.437',-0.049,-0.154,-0.105,0.101,0.029,-0.130,-0.046,-0.045,-0.075,-0.121,-0.185,-0.096,-0.195,-0.123,0.046
'0:06.438',-0.048,-0.160,-0.112,0.103,0.032,-0.136,-0.044,-0.043,-0.071,-0.119,-0.186,-0.095,-0.196,-0.123,0.048
'0:06.439',-0.050,-0.169,-0.119,0.108,0.035,-0.144,-0.042,-0.040,-0.069,-0.120,-0.186,-0.094,-0.198,-0.131,0.052
'0:06.440',-0.052,-0.170,-0.117,0.111,0.033,-0.143,-0.043,-0.042,-0.072,-0.123,-0.187,-0.094,-0.196,-0.128,0.053
'0:06.441',-0.052,-0.170,-0.117,0.111,0.033,-0.143,-0.043,-0.041,-0.072,-0.122,-0.186,-0.095,-0.196,-0.124,0.052
'0:06.442',-0.053,-0.173,-0.119,0.114,0.033,-0.146,-0.042,-0.042,-0.073,-0.122,-0.185,-0.095,-0.196,-0.125,0.051
'0:06.443',-0.050,-0.175,-0.124,0.113,0.037,-0.150,-0.042,-0.043,-0.074,-0.124,-0.188,-0.097,-0.198,-0.131,0.051
'0:06.444',-0.047,-0.172,-0.125,0.110,0.040,-0.148,-0.041,-0.042,-0.072,-0.123,-0.186,-0.095,-0.197,-0.137,0.055
'0:06.445',-0.050,-0.180,-0.131,0.115,0.041,-0.155,-0.036,-0.036,-0.070,-0.119,-0.183,-0.090,-0.196,-0.145,0.055
'0:06.446',-0.055,-0.190,-0.134,0.122,0.040,-0.162,-0.036,-0.037,-0.068,-0.119,-0.183,-0.090,-0.196,-0.147,0.053
'0:06.447',-0.053,-0.190,-0.137,0.121,0.042,-0.163,-0.038,-0.038,-0.070,-0.120,-0.182,-0.089,-0.196,-0.148,0.052
'0:06.448',-0.046,-0.181,-0.134,0.114,0.044,-0.158,-0.039,-0.038,-0.068,-0.118,-0.180,-0.090,-0.198,-0.146,0.050
'0:06.449',-0.042,-0.173,-0.132,0.107,0.045,-0.153,-0.036,-0.039,-0.066,-0.116,-0.175,-0.085,-0.197,-0.143,0.048
'0:06.450',-0.042,-0.169,-0.127,0.105,0.043,-0.148,-0.037,-0.041,-0.070,-0.116,-0.175,-0.086,-0.197,-0.142,0.048
'0:06.451',-0.038,-0.164,-0.126,0.101,0.044,-0.144,-0.035,-0.038,-0.069,-0.115,-0.176,-0.086,-0.197,-0.144,0.049
'0:06.452',-0.029,-0.161,-0.131,0.095,0.051,-0.146,-0.030,-0.034,-0.062,-0.111,-0.172,-0.077,-0.196,-0.151,0.049
'0:06.453',-0.037,-0.157,-0.119,0.097,0.041,-0.138,-0.035,-0.040,-0.069,-0.117,-0.176,-0.085,-0.197,-0.140,0.046
'0:06.454',-0.045,-0.159,-0.113,0.101,0.035,-0.136,-0.041,-0.046,-0.074,-0.121,-0.181,-0.090,-0.198,-0.127,0.046
'0:06.455',-0.047,-0.150,-0.103,0.099,0.029,-0.127,-0.046,-0.051,-0.079,-0.126,-0.185,-0.093,-0.197,-0.118,0.046
'0:06.456',-0.049,-0.146,-0.097,0.097,0.024,-0.121,-0.049,-0.053,-0.084,-0.129,-0.189,-0.098,-0.199,-0.117,0.045
'0:06.457',-0.051,-0.163,-0.111,0.106,0.030,-0.137,-0.045,-0.049,-0.079,-0.124,-0.185,-0.093,-0.199,-0.127,0.048
'0:06.458',-0.054,-0.182,-0.127,0.118,0.036,-0.154,-0.042,-0.047,-0.075,-0.122,-0.183,-0.090,-0.198,-0.139,0.051
'0:06.459',-0.057,-0.189,-0.132,0.123,0.037,-0.161,-0.042,-0.045,-0.075,-0.125,-0.185,-0.094,-0.199,-0.143,0.053
'0:06.460',-0.063,-0.181,-0.117,0.122,0.028,-0.149,-0.050,-0.053,-0.083,-0.135,-0.196,-0.105,-0.201,-0.135,0.055
'0:06.461',-0.066,-0.172,-0.106,0.119,0.021,-0.139,-0.053,-0.058,-0.087,-0.138,-0.199,-0.107,-0.201,-0.129,0.054
'0:06.462',-0.058,-0.163,-0.105,0.110,0.024,-0.134,-0.050,-0.053,-0.083,-0.134,-0.193,-0.102,-0.200,-0.128,0.053
'0:06.463',-0.052,-0.158,-0.105,0.104,0.027,-0.131,-0.047,-0.052,-0.083,-0.134,-0.193,-0.103,-0.203,-0.127,0.054
'0:06.464',-0.050,-0.165,-0.115,0.107,0.033,-0.140,-0.045,-0.049,-0.080,-0.131,-0.190,-0.100,-0.203,-0.132,0.056
'0:06.465',-0.039,-0.159,-0.118,0.099,0.040,-0.139,-0.040,-0.044,-0.075,-0.127,-0.187,-0.097,-0.202,-0.133,0.056
'0:06.466',-0.041,-0.164,-0.122,0.102,0.041,-0.143,-0.036,-0.043,-0.073,-0.123,-0.182,-0.094,-0.202,-0.140,0.056
'0:06.467',-0.052,-0.173,-0.121,0.113,0.035,-0.147,-0.042,-0.049,-0.078,-0.130,-0.190,-0.098,-0.202,-0.142,0.057
'0:06.468',-0.057,-0.162,-0.105,0.109,0.025,-0.134,-0.049,-0.055,-0.086,-0.135,-0.197,-0.104,-0.204,-0.131,0.054
'0:06.469',-0.059,-0.164,-0.103,0.112,0.022,-0.134,-0.049,-0.053,-0.086,-0.132,-0.192,-0.102,-0.204,-0.130,0.051
'0:06.470',-0.061,-0.164,-0.102,0.112,0.021,-0.133,-0.050,-0.055,-0.085,-0.132,-0.192,-0.101,-0.203,-0.129,0.050
'0:06.471',-0.061,-0.166,-0.103,0.113,0.021,-0.135,-0.049,-0.054,-0.085,-0.132,-0.190,-0.099,-0.201,-0.132,0.051
'0:06.472',-0.061,-0.172,-0.110,0.116,0.025,-0.141,-0.046,-0.055,-0.085,-0.132,-0.191,-0.100,-0.203,-0.137,0.052
'0:06.473',-0.061,-0.162,-0.100,0.111,0.019,-0.131,-0.050,-0.057,-0.087,-0.135,-0.194,-0.101,-0.203,-0.127,0.051
